0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
원주시,지정면,0.031,0.016,0.016,0.024,0.026,0.030,0.030,0.029,0.028,0.020,0.031,0.014,0.020,0.014,0.019,0.023,0.016,0.017,0.021,0.027,0.021,0.022,0.025,0.018,0.011,0.023,0.021,0.022,0.021,0.018,0.014,0.015
강릉시,옥천동,0.023,0.016,0.010,0.012,0.022,0.017,0.019,0.019,0.014,0.022,0.021,0.014,0.010,0.008,0.015,0.014,0.010,0.010,0.015,0.018,0.012,0.018,0.021,0.015,0.025,0.018,0.016,0.018,0.017,0.012,0.012,0.010
동해시,천곡동,0.026,0.026,0.013,0.013,0.015,0.022,0.018,0.031,0.021,0.017,0.035,0.013,0.012,0.008,0.022,0.028,0.011,0.008,0.016,0.019,0.014,0.029,0.025,0.021,0.013,0.023,0.011,0.014,0.013,0.008,0.009,0.010
삼척시,남양동,0.023,0.012,0.015,0.015,0.020,0.016,0.014,0.018,0.018,0.021,0.021,0.015,0.012,0.010,0.015,0.021,0.016,0.011,0.015,0.018,0.011,0.015,0.016,0.014,0.012,0.018,0.018,0.019,0.018,0.015,0.011,0.012
평창군,평창읍,0.076,0.015,0.016,0.012,0.013,1.181,0.015,0.022,0.016,0.017,0.023,0.016,0.014,0.011,0.013,0.022,0.013,0.010,0.011,0.018,0.013,0.012,0.013,0.010,0.006,0.013,0.012,0.015,0.016,0.012,0.011,0.011
정선군,정선읍,0.076,0.013,0.014,0.014,0.014,0.014,0.013,0.018,0.016,0.019,0.018,0.015,0.013,0.008,0.012,0.016,0.011,0.010,1.177,0.016,0.015,0.012,0.013,0.012,0.008,0.014,0.013,0.016,0.016,0.015,0.010,0.011
횡성군,횡성읍,0.030,0.016,0.017,0.021,0.023,0.023,0.024,0.024,0.028,0.023,0.024,0.018,0.020,0.015,0.018,0.023,0.018,0.016,0.020,0.025,0.021,0.019,0.020,0.016,0.014,0.022,0.024,0.022,0.021,0.017,0.014,0.017
고성군,상리,0.009,0.007,0.005,0.004,0.005,0.008,0.005,0.008,0.009,0.012,0.012,0.004,0.003,0.003,0.006,0.005,0.005,0.003,0.005,0.006,0.004,0.006,0.006,0.006,0.006,0.013,0.007,0.007,0.006,0.002,0.005,0.005
양양군,양양읍,0.013,0.007,0.006,0.005,0.010,0.011,0.010,0.011,0.012,0.014,0.015,0.007,0.005,0.005,0.006,0.007,0.008,0.005,0.009,0.008,0.008,0.009,0.013,0.010,0.009,0.009,0.008,0.010,0.008,0.005,0.006,0.007
속초시,금호동,0.024,0.027,0.011,0.009,0.016,0.022,0.023,0.029,0.014,0.017,0.023,0.007,0.008,0.006,0.017,0.019,0.008,0.006,0.014,0.015,0.013,0.027,0.024,0.013,0.014,0.026,0.011,0.022,0.023,0.008,0.014,0.020
철원군,갈말읍,0.015,0.008,0.008,0.010,0.008,0.010,0.009,0.010,0.018,0.010,0.010,0.007,0.009,0.009,0.010,0.015,0.012,0.009,0.010,0.012,0.010,0.011,0.012,0.010,0.008,0.018,0.011,0.010,0.008,0.007,0.006,0.008
홍천군,홍천읍,0.031,0.021,0.021,0.023,0.025,0.024,0.025,0.028,0.032,0.028,0.025,0.014,0.016,0.012,0.018,0.022,0.015,0.014,0.018,0.025,0.022,0.023,0.024,0.023,0.022,0.023,0.022,0.019,0.016,0.011,0.014,0.021
영월군,영월읍,0.133,0.011,0.014,0.013,0.011,0.015,0.014,0.018,0.015,0.013,0.017,0.013,0.011,1.228,0.013,0.020,0.010,0.011,0.011,0.019,0.014,0.011,0.016,0.015,0.007,0.012,1.178,0.015,0.016,0.012,0.009,0.009
화천군,화천읍,0.021,0.012,0.013,0.012,0.014,0.016,0.014,0.017,0.021,0.022,0.021,0.008,0.010,0.009,0.014,0.016,0.014,0.010,0.014,0.016,0.015,0.014,0.014,0.016,0.010,0.016,0.014,0.013,0.014,0.011,0.010,0.012
태백시,황지동,0.128,0.012,0.012,0.012,0.011,0.019,1.180,0.015,0.012,0.012,0.014,0.009,0.010,0.007,0.011,0.013,0.008,0.007,1.175,0.013,0.009,0.016,0.013,0.012,0.009,0.010,0.012,0.016,0.017,0.010,0.010,0.009
인제군,인제읍,0.015,0.008,0.007,0.007,0.012,0.012,0.013,0.013,0.014,0.015,0.014,0.007,0.005,0.004,0.010,0.008,0.008,0.006,0.009,0.011,0.012,0.012,0.013,0.010,0.007,0.010,0.012,0.014,0.012,0.007,0.007,0.007
