0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
평창군,평창읍,0.017,0.019,0.012,0.015,0.007,0.01,0.009,0.008,0.01,0.011,0.009,0.018,0.013,0.009,0.008,0.011,0.008,0.012,0.021,0.02,0.009,0.012,0.017,0.01,0.01,0.014,0.017,0.012,0.016,-,-,-
정선군,정선읍,0.127,0.018,0.015,0.02,0.007,0.012,0.011,0.009,0.014,0.017,0.013,0.018,0.015,0.012,0.011,0.014,0.009,0.016,0.018,0.029,1.176,0.005,0.006,0.005,0.004,0.006,0.005,1.173,0.011,-,-,-
횡성군,횡성읍,0.019,0.019,0.017,0.017,0.013,0.013,0.015,0.009,0.009,0.012,0.009,0.016,0.015,0.014,0.011,0.017,0.01,0.013,0.014,0.018,0.017,0.015,0.016,0.012,0.011,0.018,0.018,0.018,0.019,-,-,-
고성군,상리,0.009,0.005,0.007,0.008,0.005,0.006,0.006,0.004,0.005,0.005,0.004,0.006,0.008,0.007,0.006,0.008,0.004,0.004,0.006,0.007,0.005,0.008,0.01,0.007,0.011,0.01,0.007,0.007,0.008,-,-,-
양양군,양양읍,0.01,0.007,0.007,0.01,0.004,0.006,0.007,0.005,0.006,0.008,0.006,0.008,0.009,0.006,0.007,0.011,0.005,0.005,0.009,0.008,0.005,0.01,0.011,0.01,0.011,0.011,0.011,0.004,0.004,-,-,-
속초시,금호동,0.019,0.009,0.017,0.021,0.009,0.016,0.018,0.006,0.013,0.01,0.012,0.008,0.012,0.012,0.015,0.017,0.009,0.007,0.018,0.014,0.008,0.023,0.025,0.018,0.022,0.014,0.018,0.015,0.02,-,-,-
철원군,갈말읍,0.014,0.01,0.015,0.012,0.007,0.011,0.013,0.007,0.005,0.005,0.006,0.008,0.011,0.009,0.01,0.016,0.009,0.008,0.011,0.01,0.011,0.019,0.011,0.007,0.009,0.011,0.014,0.019,0.018,-,-,-
홍천군,홍천읍,0.029,0.021,0.024,0.023,0.015,0.019,0.021,0.012,0.012,0.014,0.014,0.027,0.024,0.023,0.023,0.028,0.015,0.02,0.023,0.027,0.02,0.022,0.025,0.023,0.023,0.03,0.028,0.024,0.031,-,-,-
영월군,영월읍,0.013,0.005,0.004,0.008,0,0.002,0.001,0.002,0.004,0.008,0.004,0.008,0.008,0.009,0.003,0.008,0.012,0.012,0.019,0.022,0.015,0.014,0.02,0.014,0.009,0.015,0.016,0.013,0.016,-,-,-
화천군,화천읍,0.006,0.005,0.006,0.007,0.004,0.004,0.005,0.002,0.003,0.002,0.003,0.004,0.004,0.004,0.004,0.006,0.004,0.003,0.005,0.006,0.004,0.006,0.006,0.004,0.004,0.005,0.004,0.006,0.006,-,-,-
태백시,황지동,0.182,0.014,0.01,0.013,0.008,0.009,0.012,0.008,0.011,0.012,0.011,0.011,0.015,0.014,0.011,0.009,1.176,0.01,0.011,0.017,0.01,0.011,0.015,0.012,0.011,0.012,0.015,2.343,0.015,-,-,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.058,0.019,0.019,0.017,0.076,0.079,0.019,0.014,0.018,0.017,0.011,0.016,0.128,0.008,0.292,0.073,0.01,0.01,0.014,0.019,0.02,0.01,0.126,0.009,0.007,0.014,0.073,0.071,0.012,0.012,0.009,0.008
춘천시,중앙로,0.026,0.02,0.02,0.02,0.022,0.024,0.027,0.016,0.021,0.023,0.012,0.024,0.015,0.009,0.02,0.014,0.011,0.015,0.021,0.031,0.032,0.012,0.011,0.015,0.01,0.023,0.02,0.018,0.012,0.01,0.009,0.009
춘천시,석사동,0.029,0.025,0.028,0.026,0.028,0.033,0.032,0.02,0.026,0.029,0.015,0.024,0.015,0.011,0.018,0.016,0.013,0.014,0.023,0.03,0.032,0.013,0.012,0.015,0.011,0.022,0.021,0.016,0.012,0.012,0.009,0.01
양구군,양구읍,0.02,0.015,0.014,0.012,0.015,0.022,0.02,0.012,0.018,0.017,0.011,0.016,0.012,0.006,0.013,0.012,0.01,0.01,0.016,0.022,0.026,0.01,0.006,0.007,0.008,0.018,0.014,0.018,0.009,0.007,0.009,0.008
원주시,중앙동,0.027,0.025,0.027,0.025,0.025,0.027,0.027,0.018,0.021,0.025,0.013,0.017,0.015,0.015,0.018,0.015,0.014,0.013,0.02,0.028,0.026,0.011,0.013,0.018,0.009,0.018,0.021,0.015,0.016,0.018,0.011,0.01
원주시,반곡동,0.024,0.026,0.028,0.028,0.029,0.025,0.026,0.016,0.021,0.027,0.017,0.017,0.012,0.008,0.014,0.011,0.009,0.01,0.018,0.026,0.025,0.007,0.008,0.014,0.005,0.015,0.019,0.012,0.012,0.015,0.007,0.004
원주시,문막읍,0.029,0.025,0.024,0.02,0.025,0.026,0.025,0.02,0.022,0.024,0.017,0.02,0.018,0.016,0.019,0.018,0.016,0.015,0.023,0.028,0.028,0.016,0.019,0.014,0.012,0.018,0.02,0.018,0.022,0.022,0.015,0.014
강릉시,옥천동,0.021,0.022,0.022,0.021,0.023,0.023,0.018,0.012,0.017,0.006,0.009,0.014,0.01,0.004,0.009,0.018,0.01,0.012,0.011,0.015,0.021,0.013,0.013,0.011,0.006,0.011,0.019,0.009,0.015,0.016,0.011,0.01
동해시,천곡동,0.022,0.034,0.029,0.024,0.022,0.028,0.016,0.013,0.028,0.022,0.013,0.019,0.01,0.005,0.008,0.01,0.009,0.012,0.019,0.019,0.021,0.011,0.008,0.006,0.005,0.015,0.019,0.008,0.012,0.014,0.009,0.004
삼척시,남양동,0.023,0.019,0.021,0.016,0.016,0.025,0.02,0.019,0.019,0.018,0.014,0.018,0.015,0.011,0.013,0.017,0.012,0.013,0.014,0.019,0.023,0.016,0.013,0.011,0.009,0.014,0.019,0.013,0.013,0.013,0.012,0.012
평창군,평창읍,0.45,0.016,0.016,0.012,0.012,1.184,0.018,0.013,0.014,0.015,0.009,0.013,1.178,0.006,5.611,0.01,0.008,0.007,0.011,0.015,0.014,0.008,0.008,0.008,0.006,0.01,1.175,0.01,0.013,0.013,0.01,0.009
정선군,정선읍,0.067,0.012,0.012,0.011,0.01,0.013,0.013,0.01,0.01,0.01,0.007,0.011,0.008,0.003,0.004,0.006,0.005,0.004,0.005,0.006,0.006,0.005,1.172,0.004,0.003,0.008,0.009,0.008,0.007,0.007,0.007,0.007
횡성군,횡성읍,0.021,0.018,0.016,0.014,0.015,0.019,0.019,0.014,0.016,0.016,0.01,0.014,0.014,0.01,0.012,0.012,0.012,0.01,0.015,0.022,0.018,0.012,0.011,0.011,0.009,0.014,0.016,0.014,0.02,0.02,0.012,0.012
고성군,상리,0.012,0.008,0.007,0.008,0.009,0.015,0.015,0.009,0.011,0.009,0.007,0.007,0.008,0.004,0.007,0.009,0.007,0.006,0.007,0.01,0.013,0.007,0.005,0.004,0.004,0.01,0.01,0.009,0.006,0.005,0.005,0.004
양양군,양양읍,0.011,0.004,0.004,0.004,0.004,0.004,0.008,0.01,0.012,0.007,0.01,0.012,0.009,0.004,0.008,0.009,0.007,0.007,0.008,0.009,0.013,0.009,0.007,0.005,0.005,0.01,0.012,0.009,0.006,0.007,0.006,0.005
속초시,금호동,0.018,0.026,0.03,0.022,0.019,0.019,0.011,0.01,0.02,0.015,0.01,0.016,0.007,0.004,0.008,0.011,0.011,0.01,0.014,0.01,0.012,0.006,0.008,0.006,0.007,0.008,0.012,0.007,0.008,0.009,0.007,0.005
철원군,갈말읍,0.016,0.009,0.011,0.013,0.014,0.022,0.014,0.011,0.016,0.016,0.012,0.014,0.009,0.007,0.011,0.011,0.007,0.006,0.01,0.022,0.016,0.006,0.005,0.005,0.005,0.012,0.011,0.014,0.008,0.007,0.006,0.006
홍천군,홍천읍,0.026,0.029,0.029,0.025,0.03,0.032,0.031,0.021,0.021,0.023,0.014,0.018,0.016,0.01,0.015,0.014,0.012,0.011,0.019,0.027,0.021,0.01,0.008,0.009,0.006,0.019,0.017,0.015,0.014,0.013,0.007,0.007
영월군,영월읍,0.184,0.017,0.016,0.014,1.178,0.014,0.015,0.01,0.011,0.01,0.008,0.01,0.011,0.007,0.006,1.227,0.011,0.007,0.007,0.011,0.01,0.006,0.009,0.007,0.005,0.01,0.009,1.176,0.013,0.011,0.01,0.009
화천군,화천읍,0.014,0.004,0.004,0.004,0.004,0.008,0.007,0.007,0.013,0.012,0.008,0.012,0.01,0.006,0.01,0.01,0.008,0.006,0.011,0.017,0.02,0.011,0.008,0.007,0.006,0.016,0.011,0.014,0.009,0.007,0.007,0.007
태백시,황지동,0.126,0.018,0.014,0.012,0.014,0.017,0.015,0.012,0.015,0.008,0.009,0.014,1.176,0.005,0.007,0.007,0.009,0.007,0.008,0.011,0.015,0.008,1.175,0.006,0.004,0.009,0.011,0.01,0.011,0.011,0.006,0.007
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.052,0.009,0.01,0.066,0.067,0.288,0.012,0.008,0.01,0.01,0.009,0.178,0.013,0.012,0.011,0.012,0.124,0.014,0.012,0.009,0.011,0.009,0.012,0.068,0.009,0.007,0.007,0.008,0.011,0.013,0.067,0
춘천시,중앙로,0.021,0.014,0.016,0.018,0.018,0.013,0.016,0.009,0.016,0.013,0.012,0.015,0.017,0.017,0.018,0.022,0.022,0.019,0.019,0.013,0.014,0.012,0.02,0.008,0.008,0.008,0.01,0.012,0.01,0.015,0.013,-
춘천시,석사동,0.019,0.012,0.014,0.015,0.018,0.011,0.013,0.009,0.014,0.014,0.007,0.014,0.015,0.018,0.015,0.017,0.021,0.02,0.019,0.012,0.014,0.011,0.018,0.013,0.011,0.004,0.004,0.01,0.011,0.016,0.015,-
양구군,양구읍,0.012,0.009,0.008,0.011,0.016,0.008,0.007,0.006,0.007,0.008,0.004,0.007,0.008,0.01,0.01,0.009,0.012,0.012,0.013,0.007,0.008,0.006,0.008,0.009,0.007,0.004,0.003,0.005,0.008,0.008,0.008,-
원주시,중앙동,0.022,0.012,0.014,0.014,0.014,0.018,0.018,0.01,0.016,0.012,0.011,0.018,0.022,0.018,0.017,0.018,0.022,0.021,0.017,0.016,0.015,0.011,0.019,0.017,0.012,0.011,0.012,0.013,0.016,0.02,0.015,-
원주시,반곡동,0.021,0.008,0.011,0.01,0.014,0.016,0.023,0.014,0.018,0.007,0.008,0.018,0.022,0.017,0.015,0.019,0.021,0.02,0.015,0.013,0.014,0.009,0.016,0.014,0.011,0.011,0.01,0.013,0.015,0.02,0.015,-
원주시,문막읍,0.022,0.015,0.017,0.018,0.018,0.019,0.017,0.011,0.016,0.014,0.017,0.015,0.018,0.015,0.015,0.016,0.017,0.019,0.016,0.014,0.014,0.012,0.015,0.017,0.011,0.013,0.012,0.01,0.014,0.017,0.016,-
강릉시,옥천동,0.019,0.013,0.012,0.013,0.008,0.011,0.015,0.013,0.014,0.014,0.013,0.014,0.021,0.012,0.01,0.015,0.011,0.018,0.009,0.013,0.019,0.011,0.015,0.02,0.011,0.01,0.012,0.01,0.01,0.019,0.015,-
동해시,천곡동,0.024,0.008,0.009,0.009,0.01,0.017,0.023,0.011,0.022,0.022,0.012,0.019,0.028,0.027,0.013,0.01,0.016,0.024,0.016,0.01,0.021,0.014,0.018,0.028,0.012,0.006,0.007,0.015,0.028,0.02,0.021,-
삼척시,남양동,0.02,0.011,0.012,0.013,0.011,0.01,0.016,0.011,0.011,0.016,0.018,0.013,0.015,0.018,0.012,0.019,0.017,0.02,0.012,0.008,0.015,0.013,0.013,0.023,0.015,0.01,0.011,0.014,0.015,0.015,0.017,-
평창군,평창읍,0.122,0.008,0.01,1.177,0.012,0.011,0.011,0.006,0.007,0.005,0.005,0.008,0.008,0.01,0.009,0.01,0.009,0.009,0.01,0.007,0.007,0.007,0.008,1.176,0.005,0.003,0.004,0.004,0.008,0.006,0.006,-
정선군,정선읍,0.178,0.005,0.007,0.007,0.008,2.342,0.008,0.006,0.005,0.005,0.004,0.005,0.007,0.007,0.008,0.007,1.176,0.01,0.01,0.01,0.008,0.009,0.012,0.008,0.008,0.008,0.006,0.006,0.01,0.011,0.01,-
횡성군,횡성읍,0.016,0.01,0.011,0.013,0.013,0.012,0.013,0.008,0.011,0.007,0.008,0.012,0.016,0.013,0.013,0.012,0.013,0.013,0.012,0.011,0.01,0.01,0.014,0.011,0.009,0.007,0.007,0.008,0.011,0.012,0.011,-
고성군,상리,0.008,0.005,0.007,0.005,0.008,0.006,0.004,0.004,0.005,0.006,0.004,0.005,0.006,0.006,0.006,0.006,0.007,0.007,0.005,0.005,0.006,0.004,0.005,0.009,0.007,0.004,0.003,0.004,0.005,0.008,0.006,-
양양군,양양읍,0.009,0.005,0.006,0.006,0.006,0.007,0.005,0.005,0.005,0.006,0.005,0.005,0.007,0.008,0.007,0.006,0.007,0.007,0.007,0.007,0.007,0.006,0.008,0.012,0.006,0.006,0.005,0.005,0.007,0.011,0.008,-
속초시,금호동,0.014,0.005,0.007,0.007,0.007,0.008,0.008,0.007,0.009,0.011,0.011,0.017,0.016,0.009,0.007,0.009,0.008,0.011,0.007,0.008,0.013,0.006,0.008,0.015,0.013,0.007,0.006,0.011,0.01,0.018,0.011,-
철원군,갈말읍,0.011,0.01,0.01,0.013,0.012,0.007,0.009,0.006,0.007,0.007,0.006,0.007,0.008,0.008,0.008,0.009,0.01,0.009,0.011,0.006,0.008,0.004,0.009,0.012,0.01,0.004,0.004,0.004,0.006,0.007,0.006,-
홍천군,홍천읍,0.017,0.008,0.009,0.013,0.015,0.011,0.013,0.007,0.012,0.009,0.012,0.012,0.017,0.016,0.016,0.014,0.018,0.018,0.018,0.013,0.011,0.01,0.013,0.012,0.009,0.006,0.007,0.009,0.012,0.014,0.013,-
영월군,영월읍,0.288,0.01,0.013,0.011,1.178,0.01,0.012,0.009,0.009,0.006,0.006,3.507,0.007,0.007,0.006,0.009,0.008,0.008,0.007,0.005,0.006,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.01,0.006,1.172,-
화천군,화천읍,0.009,0.007,0.006,0.007,0.009,0.006,0.005,0.004,0.005,0.006,0.004,0.005,0.006,0.007,0.007,0.007,0.009,0.008,0.012,0.005,0.005,0.004,0.007,0.008,0.006,0.002,0.003,0.003,0.006,0.006,0.005,-
태백시,황지동,0.235,0.006,0.008,0.01,0.006,3.508,0.008,0.007,0.006,0.008,0.008,0.009,0.01,0.01,0.006,0.009,1.175,0.01,0.008,0.008,0.009,0.01,0.011,0.008,0.01,0.008,0.009,0.008,0.008,0.016,0.014,-
인제군,인제읍,0.008,0,0.002,0.004,0.006,0.005,0.004,0.003,0.004,0.007,0.004,0.005,0.008,0.009,0.007,0.005,0.01,0.009,0.009,0.007,0.006,0.006,0.007,0.007,0.006,0.004,0.004,0.004,0.007,0.008,0.007,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.06,0.011,0.177,0.012,0.014,0.012,0.006,0.008,0.011,0.067,0.125,0.013,0.007,0.011,0.177,0.011,0.067,0.012,0.009,0.006,0.006,0.174,0.009,0.122,0.014,0.011,0.009,0.119,0.007,0.009,0.01,0.007
춘천시,중앙로,0.016,0.01,0.011,0.017,0.017,0.009,0.006,0.01,0.015,0.014,0.016,0.006,0.001,0.006,0.004,0,0.008,0.015,0.011,0.009,0.008,0.011,0.014,0.017,0.017,0.015,0.01,0.011,0.009,0.013,0.014,0.009
춘천시,석사동,0.019,0.012,0.011,0.018,0.018,0.011,0.006,0.012,0.015,0.014,0.018,0.014,0.009,0.018,0.015,0.018,0.018,0.017,0.012,0.009,0.006,0.009,0.014,0.015,0.018,0.019,0.012,0.01,0.008,0.011,0.013,0.008
양구군,양구읍,0.012,0.007,0.006,0.009,0.012,0.009,0.004,0.007,0.013,0.011,0.012,0.009,0.006,0.009,0.01,0.01,0.009,0.008,0.006,0.004,0.004,0.007,0.009,0.008,0.01,0.011,0.008,0.007,0.004,0.007,0.01,0.006
원주시,중앙동,0.022,0.017,0.016,0.02,0.022,0.015,0.009,0.014,0.015,0.018,0.021,0.02,0.012,0.018,0.018,0.018,0.016,0.02,0.011,0.008,0.008,0.011,0.014,0.016,0.02,0.018,0.012,0.009,0.011,0.014,0.013,0.009
원주시,반곡동,0.02,0.016,0.015,0.018,0.022,0.016,0.007,0.013,0.013,0.016,0.02,0.023,0.012,0.011,0.006,0.017,0.017,0.018,0.01,0.008,0.008,0.01,0.012,0.015,0.018,0.017,0.012,0.007,0.01,0.012,0.013,0.008
원주시,문막읍,0.022,0.015,0.015,0.017,0.02,0.015,0.012,0.015,0.016,0.018,0.02,0.019,0.012,0.019,0.015,0.015,0.014,0.016,0.013,0.01,0.011,0.014,0.015,0.016,0.016,0.014,0.012,0.013,0.012,0.015,0.015,0.012
강릉시,옥천동,0.018,0.015,0.013,0.015,0.019,0.015,0.006,0.007,0.009,0.012,0.014,0.019,0.008,0.014,0.015,0.018,0.014,0.02,0.016,0.014,0.007,0.006,0.007,0.014,0.023,0.012,0.013,0.008,0.007,0.01,0.008,0.009
동해시,천곡동,0.026,0.026,0.017,0.015,0.026,0.036,0.011,0.014,0.007,0.01,0.027,0.042,0.015,0.02,0.019,0.023,0.027,0.027,0.016,0.011,0.01,0.006,0.006,0.015,0.028,0.015,0.017,0.009,0.007,0.012,0.012,0.011
삼척시,남양동,0.021,0.019,0.016,0.013,0.02,0.024,0.01,0.011,0.01,0.012,0.015,0.019,0.011,0.012,0.016,0.017,0.019,0.016,0.018,0.012,0.012,0.008,0.009,0.014,0.02,0.011,0.011,0.015,0.01,0.012,0.012,0.014
평창군,평창읍,0.232,0.008,0.007,0.007,0.01,0.008,0.005,0.005,0.008,1.177,0.008,0.007,0.006,0.009,0.007,0.007,1.173,0.005,0.003,0.002,0.007,0.004,0.005,0.007,0.008,0.008,0.007,2.339,0.006,0.009,0.009,0.006
정선군,정선읍,0.233,0.01,2.343,0.006,0.008,0.006,0.005,0.005,0.008,0.01,0.01,0.007,0.006,0.006,1.175,0.005,0.006,0.005,0.005,0.005,0.005,1.172,0.008,0.007,0.008,0.008,0.008,0.008,0.008,0.007,0.008,0.008
횡성군,횡성읍,0.015,0.011,0.011,0.012,0.015,0.011,0.007,0.009,0.012,0.014,0.013,0.012,0.006,0.012,0.013,0.012,0.011,0.011,0.007,0.005,0.007,0.007,0.009,0.011,0.012,0.012,0.008,0.008,0.008,0.009,0.009,0.007
고성군,상리,0.009,0.005,0.005,0.005,0.007,0.005,0.003,0.004,0.008,0.007,0.007,0.008,0.004,0.007,0.008,0.006,0.007,0.009,0.007,0.004,0.004,0.005,0.005,0.006,0.008,0.007,0.006,0.006,0.003,0.006,0.006,0.004
양양군,양양읍,0.011,0.008,0.006,0.008,0.009,0.009,0.005,0.006,0.009,0.009,0.01,0.01,0.005,0.008,0.01,0.009,0.008,0.011,0.009,0.006,0.005,0.006,0.008,0.008,0.011,0.009,0.008,0.007,0.005,0.006,0.007,0.006
속초시,금호동,0.013,0.009,0.011,0.006,0.011,0.014,0.008,0.006,0.006,0.007,0.015,0.013,0.004,0.007,0.01,0.01,0.011,0.016,0.01,0.006,0.005,0.005,0.006,0.011,0.013,0.007,0.008,0.007,0.005,0.006,0.008,0.005
